"ID" "Gene.name" "norm_ES.CM1" "norm_ES.CM2" "norm_ES.CM3" "norm_ES.hTSC.CM.1" "norm_ES.hTSC.CM.2" "norm_ES.hTSC.CM.3" "norm_LS.CM1" "norm_LS.CM2" "norm_LS.CM3" "norm_LS.hTSC.CM.1" "norm_LS.hTSC.CM.2" "norm_LS.hTSC.CM.3"
"28" "ENSG00000002822" "MAD1L1" 19.3564822372276 16.6793515853657 15.2959685378758 14.4175684575276 14.9927492186122 14.9487214754386 13.0646476103937 13.955900132572 12.4921805282777 14.7728212647239 13.9112674870383 14.5092641183779
"29" "ENSG00000002834" "LASP1" 221.58996700125 284.92830861442 288.218649948486 344.203940405721 320.893976836014 337.796670605954 269.83745321801 281.599433428583 268.345889089377 278.651004448549 285.066970204321 289.863764564758
"30" "ENSG00000002919" "SNX11" 27.7831082680362 28.2066917806956 27.0193115954241 25.9974698748968 24.4774057558291 24.9622727343584 25.9792124273691 27.0050673157172 24.3451292905446 26.7473194798965 24.4125315570943 24.6875578906256
"31" "ENSG00000002933" "TMEM176A" 0.224832714284492 0.34784497094298 0.524695917832046 0.735573270917938 1.03643018168952 0.988224496064743 1.50630782347212 1.19846776002527 2.07252016199176 2.08586086204889 2.65123562774489 2.70467602606563
"32" "ENSG00000003056" "M6PR" 61.1271655641809 92.7719621233313 91.4843115881158 84.5792735739611 77.3272408710415 82.5684008270455 85.1662013146412 87.8712627046284 79.7426653908866 95.5421760936962 94.8272225137249 99.2425095458224
"33" "ENSG00000003096" "KLHL13" 0.980121561465385 1.59435835829554 1.60112841559406 2.43091709625843 2.54952659642818 3.09728672372124 1.71400793426718 1.69838520582485 1.64845724469905 1.78580388601868 2.11728001961227 1.67384327927476
"34" "ENSG00000003137" "CYP26B1" 1.36474354211621 1.71327693773987 1.60762888337151 0.102056207757667 0.119831857829772 0.0997163570179423 0.63213273999019 0.702070831110493 0.554919620641673 0.323116724774349 0.28399598810541 0.102609320885431
"35" "ENSG00000003147" "ICA1" 0.119943725157802 0.0865985338108198 0.155508169608949 0.174406011689737 0.19966361611153 0.20448886953383 0.11904961307298 0.0947197650361869 0.181041739769018 0.273689715094484 0.221863657111488 0.345692441438505
"36" "ENSG00000003249" "DBNDD1" 26.2173160795033 22.6066922406598 24.2734879900902 20.1548406844821 20.5242227098816 19.218696575492 23.1455650878606 21.5633864927184 21.8352252257773 17.1758884656942 14.8212338086791 14.4845675690424
"37" "ENSG00000003393" "ALS2" 10.7528941260731 23.308024921237 22.493964706844 23.4859747426416 20.3497133284002 22.3274696699301 21.3080922443354 22.6015789910653 20.2218901013791 17.4641077602223 21.2201710105873 20.1408271291554
"38" "ENSG00000003400" "CASP10" 0.12010509544113 0.207054284033142 0.21021847339701 0.213311085289755 0.276829255666894 0.213905234791549 0.630108839430783 0.65851055600862 0.432864924594198 0.500722388249433 0.615904885646946 0.628888680773672
"39" "ENSG00000003402" "CFLAR" 6.92941048620598 11.0922155014668 11.8735702393771 13.5057998043564 12.3937830296485 13.4430935405806 14.7376376447886 16.5330282798509 14.9073671468093 12.1242930616577 16.0754518748569 15.5384318248414
"40" "ENSG00000003436" "TFPI" 20.6054061174894 24.830134059025 24.0241138207467 28.1597027392505 30.4992998114387 30.5931415618178 24.5001903975034 24.1010245484581 23.406270712862 32.9893646601514 34.9526255016979 33.9760386755498
"41" "ENSG00000003509" "NDUFAF7" 12.0510427228186 15.0481869316742 14.1243585380416 14.6959588111959 14.6906029734881 16.7959482801467 19.6163828752158 17.3077579227684 18.4149173144445 17.7918712623507 16.569784837435 16.2085348089977
"42" "ENSG00000003756" "RBM5" 21.9853472740333 31.496884033351 29.9233070638167 31.5686437575286 33.5676203412729 35.4450689801075 34.8257257451392 38.320225732177 36.2481628679413 30.578773677977 35.2449132648002 35.4018769426878
"43" "ENSG00000003987" "MTMR7" 0.080161499926362 0.116933232545827 0.0400873396463829 0.0749314654931924 0.09238179394576 0.0439281035176546 0.102296496405471 0.0813904375952196 0.111117752887545 0.136153977528927 0.0953210775590557 0.0516600486136371
"44" "ENSG00000003989" "SLC7A2" 2.93549138337008 5.04421631199939 6.47536214972942 10.5103262276023 13.1328629351128 12.0907423157871 10.9014807483759 9.84567922745785 9.70526209444345 15.1245515823198 28.912914651817 23.9182169365936
"45" "ENSG00000004059" "ARF5" 126.428756643576 87.6083254795267 81.1811407665457 78.5088242152054 84.2736674216477 80.5509704638461 84.8908438304271 83.6914683739672 91.8468344049897 97.0006424218365 82.3928443672199 88.0889698852458
"46" "ENSG00000004139" "SARM1" 3.92723587830465 5.87853628235296 5.77084436235951 5.44578504136726 5.70631032701573 6.19652502481883 5.12950698480311 5.49090571469361 5.2361375054315 4.85209933761007 5.77912170265075 5.8350389038924
"47" "ENSG00000004142" "POLDIP2" 180.366603538898 179.782697429155 179.443406394016 180.738849385489 187.108356915791 184.051401321835 152.057426415036 159.623248550111 155.570952159695 163.096019924767 154.219908464593 159.224551023141
"48" "ENSG00000004399" "PLXND1" 13.0124530812601 18.2927162308117 18.9405613018754 26.4893395440511 25.5412797236468 25.9076929666762 20.7683667815644 20.2950140254532 22.2778200407184 23.9909414603882 28.7636588418461 27.3727064609311
"49" "ENSG00000004455" "AK2" 65.61525405856 70.3333876120399 68.9671074924992 66.7729662586222 66.2920268137856 69.178701500792 65.2616915121016 65.2483163053639 63.2371810768291 70.8963661803811 67.7498927841762 68.6730457653308
"50" "ENSG00000004468" "CD38" 0.10459668299238 0.211842915345405 0.221908229776038 0.223987694487834 0.164375483319558 0.00911884628820168 0.122692787876153 0.148680323230106 0.212211403895344 0.195275914883606 0.425426799034359 0.439679389681317
"51" "ENSG00000004478" "FKBP4" 83.3659702557404 85.5867615367101 78.3202606295563 75.9813392248485 72.3062364947706 69.0985506594584 57.6776172140596 57.4174027120575 55.0552598978089 65.8699370898278 59.6117317082857 60.7256591176183
"52" "ENSG00000004487" "KDM1A" 45.430038841274 57.5907974119566 55.5573894480729 45.9547743090146 43.1643970421324 45.200199968923 36.2111904781051 36.806232439371 36.0520700782417 37.3332225051868 39.157705739116 37.9260987475408
"53" "ENSG00000004534" "RBM6" 20.1386313945769 27.9087519746028 27.5299997168465 28.4339934391501 27.097372711602 31.0579512540124 28.3879361934018 28.4486754126443 29.094876415437 25.7808459940353 27.7711079954768 27.1417452453775
"54" "ENSG00000004660" "CAMKK1" 3.09056147376193 2.77924336599895 2.82762616225531 3.13677810165193 2.88376681370633 2.98908141345582 2.16992401112676 2.25896177568293 2.38543951834663 2.26810145452857 3.05121177158022 2.83196434060894
"55" "ENSG00000004700" "RECQL" 61.0247195819207 103.590092184938 93.9564760566503 90.0886451738027 74.8611112962012 83.4400140958853 77.8143171537411 78.2833134763384 72.7237398504388 68.3835268739372 67.4260126369389 71.0800016528142
"56" "ENSG00000004766" "VPS50" 4.44020432594017 7.9746679012727 7.58659616539666 8.60779450209938 8.5258437038356 9.44852431518242 8.81421026856883 9.17336177409145 8.616851462592 8.41358106108871 9.83525681222346 9.64974626918892
"57" "ENSG00000004776" "HSPB6" 321.598521022642 269.754411268057 302.336915329861 345.913895793702 415.077209506398 335.381555152524 398.851201215901 398.545094594224 428.413063729408 420.838934368787 465.254845046136 459.003311935722
"58" "ENSG00000004777" "ARHGAP33" 0.755921638034546 1.34589221014775 1.44598946303683 1.42710537413225 1.75659891499538 2.03215916601929 2.07866307824779 2.41325432693926 2.33272920894612 2.12967787720445 2.47559349110028 2.25008975618443
"59" "ENSG00000004779" "NDUFAB1" 181.045091132974 123.738108862362 127.018606412081 130.778598574191 132.210488743587 125.214725396575 128.544555508297 122.072796703689 125.666316934797 133.597439048135 107.07231957621 118.538501798244
"60" "ENSG00000004799" "PDK4" 0.144241538134496 0.361519381008928 0.387111761978746 0.113257774265258 10.7883641788444 0.304318036893936 0.24338270950257 0.348557835957682 0.0559842663806954 0.06236202217664 7.99923978362069 7.25524742930597
"61" "ENSG00000004809" "SLC22A16" 0.0333671620593698 0.0464609414094175 0.0194673779768971 0 0 0.0319988181753891 0 0 0.0161884374055773 0 0 0
"62" "ENSG00000004838" "ZMYND10" 0.422736724409442 0.452788471156383 0.322525262620985 0.1702209634671 0.224852868676592 0.109146380428874 0.322758048579554 0.369787474815258 0.347084297520328 0.105442995092131 0.203006076377954 0.0733472179368476
"63" "ENSG00000004846" "ABCB5" 0.021124365696115 0.00653641921740644 0 0 0 0 0 0 0.0136649508358195 0.00761083445544551 0 0
"64" "ENSG00000004848" "ARX" 0 0 0.0245589427690465 0 0.16978920605078 0 0 0 0 0 0.109494586185451 0.0949463986789868
"65" "ENSG00000004864" "SLC25A13" 12.3162017544928 19.4570366053286 19.0045108936842 17.0144111684402 14.2747480035881 15.4336596323316 12.7649851248649 12.7119490422169 12.4621165589662 13.7678661864401 15.3374054628738 16.2083611393407
"66" "ENSG00000004866" "ST7" 6.40032352668823 8.56189284953084 8.20156129700695 8.51501524082528 8.23396341636474 8.22398341561661 9.04911455651417 9.2902247005454 8.98721440165527 8.46445128875524 9.40560444213226 9.18085342735198
"67" "ENSG00000004897" "CDC27" 39.6502930459328 78.3123405578741 73.8633200796116 78.6143250610265 66.3681189247746 74.5004864285797 62.0137897611171 69.6405113655368 61.3389145188574 54.6778586105359 65.0480797247933 64.3986262575227
"68" "ENSG00000004939" "SLC4A1" 0 0 0 0 0 0 0.0122369681932611 0 0 0.0133257980998788 0.0641393481022017 0
"69" "ENSG00000004948" "CALCR" 0.01612636098045 0 0 0 0 0 0.0160061481538277 0 0 0 0 0.0181870977677401
"70" "ENSG00000004961" "HCCS" 59.5996460651649 60.3780660302305 61.0752508745212 57.0993555615309 57.4576437843211 56.6736687340484 56.2737918850167 57.2992026915318 53.5239796524776 55.3369203478134 53.9372582401837 61.3599030605454
"71" "ENSG00000004975" "DVL2" 15.0590430539368 17.7225159689528 17.8276716593821 21.7480189071032 22.9149870039862 23.0993756469562 23.3392377788596 24.2114979576524 24.2116569503689 23.5459529462911 26.5579221124199 26.7529624575737
"72" "ENSG00000005001" "PRSS22" 0.655377472137199 0.532325214330188 0.605413435005867 0.0357360621355049 0.0314702957172342 0.0523751079225995 0.135519168072416 0.0776329067100109 0.0794908566530255 0 0.113650518111886 0
"73" "ENSG00000005007" "UPF1" 30.3857731501933 38.4293825329061 40.788874305286 42.6410713238045 39.2718259375771 40.6385679174111 36.6289496196639 39.4860597430847 36.8972493653482 30.5899242633554 36.7179450880577 36.1406732001425
"74" "ENSG00000005020" "SKAP2" 24.0302352271489 31.9418916077497 30.699194555033 34.6152963607044 31.5039609520549 33.7914708072423 28.8322922211808 29.0050040843681 28.9200216952215 33.2739601997159 36.9452149776426 34.4255732107022
"75" "ENSG00000005022" "SLC25A5" 387.228996600283 305.88625248681 309.56031622585 280.870987191925 267.876478897518 279.543339518744 271.511117349181 268.637365143249 257.968426803258 254.853774300216 228.873088073802 239.110842490391
"76" "ENSG00000005059" "MCUB" 8.29864525846114 6.15935801135106 6.10008050648929 7.43940434064134 6.76202755931834 8.58938551311134 3.28382781874275 4.00136024127686 3.76013003029759 4.56386910880192 3.7847359478324 4.72078100436906
"77" "ENSG00000005073" "HOXA11" 0.621595372269413 0.288506267729018 0.494532157059409 0.18487642028056 0.488423900370858 0.487721908756483 0.19630600600971 0.361462447952138 0.274157888788863 0.549702168172112 0.705549510359096 0.764756818488484
"78" "ENSG00000005075" "POLR2J" 124.689070706333 79.2627660771721 88.0151909557164 81.0211429288254 88.4249117519377 86.6370481711876 81.1694807558757 83.7654766376661 93.5420241970153 100.194748343669 83.7876492603622 82.4639252762748
"79" "ENSG00000005100" "DHX33" 11.6889368001323 19.3929435853185 21.3592245318819 18.3329528543294 15.735201452445 18.8742647624095 16.6039090961379 17.5463590027484 15.1550157519809 13.3300123381403 17.2439838893255 15.5862994253442
"80" "ENSG00000005102" "MEOX1" 0.0963173270527948 0.0670568518975228 0.0561943448509324 0.0630232584539714 0.249751149942129 0 0.0238998340737981 0 0.0467293867333511 0 0.250539145486768 0.190094475153468
"81" "ENSG00000005108" "THSD7A" 0.0834988118914543 0.221457160565583 0.0765531616170837 0.12488166209893 0.0481139327604782 0.0686354008296707 0.130234304916367 0.186513608883224 0.0462975386173232 0.0966970828356561 0.105495113332927 0.161432334179974
"82" "ENSG00000005156" "LIG3" 4.52580909679016 6.68820338178023 6.51144087048883 7.87057516358857 6.7217472586002 6.97240228898538 4.97282861536552 5.53677241661764 5.5273044323333 4.97357280233005 6.51488465314155 6.17391364325939
"83" "ENSG00000005175" "RPAP3" 23.5849872437391 33.2055453168378 29.6688230888854 30.4366850417217 27.8225895898414 29.8782616684745 23.9862883146914 23.53822950651 23.5432437394559 26.3955110613237 25.3588077916252 26.8447444031238
"84" "ENSG00000005187" "ACSM3" 0.116665624541256 0.069620134781358 0.18475094213232 0.174486280373204 0.115243563094408 0.0479491367724029 0.0248134176058955 0.0592270993086155 0.0646875223151017 0.18914898819167 0.121387529220884 0.159768375864548
"85" "ENSG00000005189" "REXO5" 0.459479771853765 1.30898865092423 0.979856447509496 1.84537585032889 1.77117180361514 1.83852033251831 2.07583478623866 1.98192244189087 1.93711141052319 2.3804170498333 2.50578120949362 3.05556504844486
"86" "ENSG00000005194" "CIAPIN1" 57.4551864062849 53.5929673461703 47.9460271335681 41.7880034669983 44.7206713556946 42.46882418712 48.490372671228 46.3934493862369 44.2323009437365 43.8301449448592 40.5881983570428 42.2135030185435
"87" "ENSG00000005206" "SPPL2B" 13.7404873601287 12.8652974987974 13.2063251957367 11.9638121062343 11.8737425741125 12.4668697106024 14.236936741159 14.7234182919306 14.7520053409805 11.4227545167591 12.3181102320943 11.7949527431589
"88" "ENSG00000005238" "FAM214B" 35.4340310146822 37.3109946033297 38.2134697040838 31.7702959927842 29.5250837906473 29.9917773076594 28.1237987882714 30.8512250669405 27.9184316376062 24.3712587652284 24.9738546064148 25.6128650979404
"89" "ENSG00000005243" "COPZ2" 108.919637547085 66.9473969532406 65.1699873412204 96.4082889379286 113.349017441689 105.364795717743 101.501704393781 101.014336062478 103.226843627546 118.90692435812 101.71309994206 117.238335802869
"90" "ENSG00000005249" "PRKAR2B" 4.16638242216354 6.64210697028297 6.53494811842947 8.23782440768336 8.78540896662904 10.2928185544923 12.5258377258863 11.5872237252281 11.9377728876856 11.747687836712 14.6699314965661 12.5301100959758
"91" "ENSG00000005302" "MSL3" 11.5193654931126 12.7144271289101 11.6734711543211 13.2496456496778 13.4951613898558 13.1543639185323 9.36192114955437 9.79893758417787 9.92148109875598 10.3576181187079 9.8766341690843 9.84539051480431
"92" "ENSG00000005339" "CREBBP" 4.67033654157672 10.8306006625812 11.949891387133 12.6862743771886 12.0786801787827 11.580352055715 11.2254799284747 11.6446578870644 10.55361873736 8.43604650127676 12.800700238954 11.7110915936834
"93" "ENSG00000005379" "TSPOAP1" 0.0803733058976312 0.101254625789598 0.0870853967610166 0.195336576383099 0.304342206301193 0.247748468271359 0.136755717818083 0.146889883287931 0.150405326182574 0.198565424143904 0.232959038281439 0.194237050846941
"94" "ENSG00000005381" "MPO" 0.0184863162458817 0.0343208353349582 0.021570914848479 0.0241922802942287 0.0639134394869864 0 0 0.0262776160403851 0.0717506805939769 0.0599434156727672 0.0961726413546059 0.145940369892354
"95" "ENSG00000005421" "PON1" 0 0 0.0268570076821106 0 0 0 0 0 0 0 0 0
"96" "ENSG00000005436" "GCFC2" 3.8883031753067 4.5394564327846 4.30050231262996 5.32259383133587 4.98964561818203 5.62758794553821 4.36836925144331 5.08626939570346 4.50202369680819 4.70549414679443 5.36114345236447 5.20571645591556
"97" "ENSG00000005448" "WDR54" 19.6004076683083 13.4978565243878 13.4831944748807 11.4829588888875 11.3204705674837 11.0375503878809 13.3917956978884 13.0559140859561 12.5169564049204 9.5333924449024 10.0308602961617 9.1761793553365
"98" "ENSG00000005469" "CROT" 21.9152290244842 32.9577625768791 30.8880077361117 24.6877191479104 27.142027110422 27.2687386053047 30.7436732440585 31.6727446912218 30.5380061788295 27.7342537308608 31.6016461749713 28.9383427168755
"99" "ENSG00000005471" "ABCB4" 0.06958393496982 0.0645931493947493 0.0304479766836417 0.0341481106154725 0.0902156876025276 0.0333651941850134 0.0345326132040414 0.0741832459234572 0.042199242689879 0.0564079219808319 0.117650427926673 0.117713769699288
"100" "ENSG00000005483" "KMT2E" 14.6239277968638 21.6047185965195 21.7441037535901 23.9152340008191 21.07677969034 24.4120287245986 21.4745044921387 21.9416699068636 20.6168247053693 17.8060884838717 24.2821177324451 21.2867773860546
"101" "ENSG00000005486" "RHBDD2" 69.188245823842 59.5408987032636 56.9585971493189 47.490942749453 46.345805567726 44.3790639216075 68.433948735406 67.9443771993168 66.8239132034086 63.9016947737349 58.318790286022 58.3038567829045
"102" "ENSG00000005513" "SOX8" 0.0882437965924805 0.0409573326007658 0.0858066851937467 0.0192468367142261 0.0338987346015514 0.0705208611299893 0 0.0418117663169666 0.0428124266314919 0.0158965466051577 0.0612102406888701 0.0497600964647149
"103" "ENSG00000005700" "IBTK" 17.4876906138696 37.2674848475573 33.0240319051796 34.3770305911302 30.6007709414258 34.5301184029454 35.5083495712465 37.5846072887425 34.1186537903685 28.0295375031627 33.8482665572422 32.2385178975936
"104" "ENSG00000005801" "ZNF195" 11.1092690144926 14.6579183776353 13.1627845869098 11.1464840281692 10.7633262265576 10.774134917627 11.1624449247162 12.7240184515999 10.9346642177831 10.4402971435863 10.4897347909136 10.3012435350787
"105" "ENSG00000005810" "MYCBP2" 8.85864042626624 27.1250271876863 27.251510091096 28.2146531322818 20.724434133778 26.0035611433173 27.8953182508422 30.8791471481798 25.4777892011717 14.355810837638 28.9275797047919 25.4538179810192
"106" "ENSG00000005812" "FBXL3" 13.8980449216744 21.0349889432926 20.4807399401568 27.4021470237503 22.9431920194907 26.9827910648529 23.7337501378891 24.0075817679554 23.0862272633694 20.9709074442187 21.4322618860709 22.4003718899195
"107" "ENSG00000005844" "ITGAL" 0.251787511908911 0.36461645165725 0.246792330171582 0.448125360134936 0.232137193686768 0.328388365944247 0.309889118660525 0.35790665234239 0.351813364951988 0.489865150638544 0.366769643682692 0.806453907846353
"108" "ENSG00000005882" "PDK2" 16.0905422760939 13.5896544149241 13.9323630612589 17.0105937761308 21.407919861327 17.768673427141 25.696961188438 25.5937747629656 24.486906281755 22.4176052731762 25.6633175371462 25.9928368738231
"109" "ENSG00000005884" "ITGA3" 61.3723331712724 83.0760784346522 85.7274370036098 78.6967769853808 70.7436226832216 74.2374328186852 64.4064344495995 66.3008862831059 61.9964237153661 42.4575384952894 48.8833899527942 48.5081848273991
"110" "ENSG00000005889" "ZFX" 7.63122171581185 14.3686377962388 15.3262722497728 14.8667277857679 14.9291572640434 16.1790603036241 14.6618513351506 15.1844493336934 13.9346260775356 10.7742314345147 15.534951824097 14.7724072707542
"111" "ENSG00000005893" "LAMP2" 101.43077751765 148.903962545518 145.717900364819 137.955808559003 132.947818978905 140.629837551846 156.087299198185 160.695677512502 151.161655235252 149.869856764923 159.328905146976 160.194445275409
"112" "ENSG00000005961" "ITGA2B" 0.0352275721940077 0.0981028092703625 0.0685093188215971 0.0922017441730682 0.108260992076437 0.067565870623984 0.0699299414567878 0.216990337607489 0.0797581651243262 0.101536291917217 0.14661346787952 0.185402898303167
"113" "ENSG00000005981" "ASB4" 0.0141547776510269 0 0 0 0.750380327979098 0 0 0 0 0 0.854205191667655 0.510834304814458
"114" "ENSG00000006007" "GDE1" 127.206736601701 127.126317062758 123.165361458169 94.8636832742297 98.6965342569236 99.525733598241 158.138090566781 163.216092861906 162.846992212098 142.70980724322 140.326084656934 135.621443398255
"115" "ENSG00000006015" "REX1BD" 31.2954573448842 18.5832047002596 18.5746571682408 21.2875268388652 21.8671583250369 20.4408545456368 19.2554722226364 19.7957001169278 20.0442445815296 18.606412508342 18.1929186355117 19.0215671461493
"116" "ENSG00000006016" "CRLF1" 6.99775061328203 4.35061507452959 4.46071938328876 5.17238648048158 4.67941816596526 6.11012555836933 2.33663245239135 1.87274596542819 2.61962495624547 2.05430998037018 1.14607961592004 1.36404438499785
"117" "ENSG00000006025" "OSBPL7" 1.35880050188194 1.69406640535267 1.84013820376783 1.32391996232196 1.79454907983794 1.86425737916951 1.64400092664453 1.83279574567738 1.6071901347504 1.14706693811386 2.02265756998182 2.04697833223199
"118" "ENSG00000006042" "TMEM98" 40.3009606175271 38.2620079509047 38.0368545769003 44.9122244547825 51.8320866867012 49.2412952910688 58.1361136986414 55.5179003054369 53.8225689032213 66.8404948333381 63.676115355218 64.3285326808051
"119" "ENSG00000006047" "YBX2" 0 0 0.016470126841866 0.0184716284793093 0.0325333892927839 0.0135360959951543 0 0 0.0136960209925489 0 0 0
"120" "ENSG00000006059" "KRT33A" 0 0 0 0 0 0 0.0502695033704518 0 0 0 0 0.0571190747297634
"121" "ENSG00000006062" "MAP3K14" 2.35023248094815 2.26438338351356 2.40446402337856 3.55667860517052 4.01784578084636 3.77066319734873 2.77493328097755 2.8341118377227 2.96138305443333 3.11815705562223 4.39236821479129 4.43435132596609
"122" "ENSG00000006071" "ABCC8" 0.0288504357109674 0 0 0.0251702509051196 0.0110828556915075 0 0 0 0.00933139937202577 0.0103944370838092 0.0400241644634217 0.0325371418606693
"123" "ENSG00000006116" "CACNG3" 0 0 0 0 0 0 0 0 0 0 0 0
